customer_id,customer_name,registration_date,customer_segment,total_orders,avg_order_value
54338574,Yashodhara Gokhale,8/9/2023,Premium,3,1875.03
14006996,Saumya Rau,7/31/2023,Inactive,15,738.1
88324928,Geetika Nanda,3/19/2023,Regular,13,340.65
77128325,Yug Mangat,8/5/2023,Regular,2,1483.92
44562310,Harsh Om,6/29/2024,Inactive,3,483.87
32809328,Oeshi Raghavan,2/9/2024,Premium,19,1525.5
37288781,Kritika Narayan,8/4/2023,New,1,1609.24
35049420,Udarsh Mangal,3/25/2023,Regular,7,1660.54
10789681,Anvi Rajan,6/28/2023,Regular,17,1178.41
67918495,Aarav Gour,10/28/2023,Inactive,16,496.65
2667357,Nathan Kaul,6/13/2024,Premium,6,1516.67
7728406,Leela Bansal,1/10/2024,Inactive,2,1970.33
77961205,Yashica Handa,6/27/2023,Premium,7,1445.85
28995786,Vanya Swamy,10/2/2024,Inactive,20,1706.11
74762653,Varenya Sama,1/22/2024,Premium,9,1996.53
93563435,Siya Sandhu,8/28/2024,New,9,313.25
66768157,Om Khosla,9/4/2023,Inactive,3,502.9
98625898,Raagini Taneja,10/17/2023,Premium,14,1879.91
24107959,David Chowdhury,7/8/2024,Regular,7,354.25
27824078,Caleb Ramakrishnan,9/15/2024,Inactive,12,972.71
97174235,Ekapad Atwal,8/5/2024,Regular,13,413.94
28394354,Yatin Mohanty,3/31/2024,Regular,19,1546.13
29689766,Pallavi Kala,3/20/2023,New,14,967.01
44589829,Udyati Garde,9/25/2023,Regular,4,1570.62
6959437,Rushil Prakash,7/25/2024,Premium,14,1105.84
28173165,Gayathri Padmanabhan,8/9/2023,Inactive,15,545.71
46564935,Ranbir Hegde,2/27/2024,Inactive,5,536.94
77007315,Amara Lad,11/5/2023,Premium,10,1750.59
64403005,Ojas Sahota,7/3/2024,New,12,524.48
28277304,Chaitanya Mann,2/14/2024,Inactive,14,1681.58
38568692,Guneet Ahluwalia,12/6/2023,New,6,1082.93
90299101,Kamala Kakar,6/24/2024,Regular,7,291.45
77086539,Gayathri Kumer,5/14/2024,New,3,1591.27
16341776,Oviya Gera,7/16/2023,New,6,964.4
62868582,Chaitaly Anand,4/4/2024,New,11,1082.3
16435594,Aryan Ranganathan,10/11/2024,Premium,4,1273
24337950,Ishwar Chakraborty,4/26/2023,Inactive,20,1845.42
38728779,Reva Sem,2/24/2024,Regular,19,1294.04
3483295,Maya Nath,3/8/2024,Inactive,5,1334.49
67908555,Brinda Bahl,4/21/2023,New,16,1746.83
45028365,Qarin Dass,11/6/2023,Regular,5,518.33
19216141,Teerth Manda,5/14/2023,Premium,9,1428.54
47590944,Ayushman Chawla,7/12/2023,New,19,1163.84
72415263,Dakshesh Varughese,5/29/2023,Regular,20,1914.18
97873848,Ladli Johal,10/23/2023,Regular,18,1381.21
81541985,Panini Padmanabhan,4/30/2023,Regular,17,894.34
57213543,Hema Natarajan,10/30/2024,Regular,14,1323.95
60620291,Upkaar Suresh,5/1/2023,Regular,15,1791.39
34655710,Abeer Ravel,9/16/2024,Inactive,1,1620.16
58415368,Frederick Virk,5/29/2024,New,10,297.38
67402645,Bimala Barad,3/25/2023,Inactive,15,1084.93
2903620,Bahadurjit Rama,5/11/2024,New,11,1815.06
58115779,Bhavna Ramaswamy,7/27/2024,Regular,12,1569.04
40055711,Yug Mander,9/23/2024,Inactive,11,278.97
9419030,Thomas Doctor,3/11/2024,Inactive,1,340.77
75244116,Jai Suri,10/9/2023,Inactive,10,426.97
2566268,Arjun Ratta,12/4/2023,Premium,16,1796.96
24496983,Vasana Sen,12/4/2023,Regular,17,1262.44
7378768,Shravya Dada,5/20/2023,New,8,698.59
33544355,Aarnav Nayak,8/30/2023,Premium,2,1083.95
98012339,Kai Kari,3/22/2023,Regular,16,839.46
71771782,Jalsa Bansal,5/23/2023,Inactive,8,1091.61
39301587,Kritika Chaudhuri,12/29/2023,Regular,15,1775.12
12560669,Mugdha Acharya,8/29/2024,Inactive,13,450.79
73061709,Zinal Sundaram,8/22/2024,Premium,1,1557.57
73807097,Manbir Manda,12/12/2023,Inactive,7,557.11
57579640,Sneha Amble,7/11/2023,Premium,10,697.08
71276926,Urishilla Sawhney,11/21/2023,Inactive,10,1226.1
54139038,Wahab Balan,9/30/2024,Inactive,10,1689.41
6853981,Radhika Bahri,12/13/2023,Inactive,14,1301.27
82898985,Reva Pradhan,4/3/2023,Regular,2,841.91
92416428,Falak Balan,1/24/2024,Regular,5,1255.2
80371626,Yashasvi Divan,10/2/2024,New,20,1033.07
39042103,Maanav Gupta,5/31/2024,Regular,20,1519.5
14693393,Chavvi Iyer,5/24/2024,New,14,928.3
41878908,Barkha Kanda,5/31/2024,Premium,6,390.11
49117070,Pavani Lala,9/27/2024,Inactive,9,1495.17
43761120,Tarak Kumer,6/1/2024,Inactive,19,1954.78
52672659,Isha Mand,3/17/2023,Regular,17,1721.72
91448742,Henry Badal,4/13/2023,Regular,1,1536.39
55278329,Nathaniel Mand,10/8/2024,Inactive,19,1814.67
13492411,Ekaraj Mahal,7/13/2023,Regular,8,453.33
39093069,Mahika Issac,3/2/2024,Regular,6,1176.58
16436211,Daniel Hans,11/9/2023,Regular,8,780.94
25747787,Zaid Bobal,5/31/2023,Inactive,13,835.06
24000329,Aarush Dey,11/1/2023,Premium,17,1787.69
54923640,Azad Nath,4/10/2024,Inactive,15,234.66
57217288,Dalaja Bassi,3/24/2023,Regular,3,736.05
70554546,Jonathan Doctor,4/19/2024,Inactive,14,1601.91
39959491,Damini Gandhi,8/25/2023,Premium,2,622.87
55042740,Samuel Lanka,3/12/2024,Regular,7,404.02
64846124,Anusha Sagar,6/19/2024,Inactive,1,997.65
23434261,Jhalak Chopra,7/10/2023,Inactive,7,1651.18
33685414,Nidhi Swaminathan,3/9/2024,Regular,8,1679.23
43649266,Ayushman Menon,3/14/2024,Inactive,19,1803.11
53299455,Rushil Gupta,5/25/2023,Premium,7,838.66
9388085,Faris Swaminathan,3/17/2024,New,11,627.21
46629917,Vasudha Dey,2/9/2024,Premium,1,788.35
82359623,Pushti Sangha,8/17/2023,Premium,17,1339.75
58238092,Xiti Pradhan,7/1/2023,Inactive,9,519.73
74572121,Triveni Baral,8/20/2024,Inactive,15,890.77
3468355,Chameli Subramanian,6/2/2024,New,12,1734.51
34095555,Charan Misra,9/7/2023,Premium,9,1536.28
76020843,Banjeet Behl,6/25/2024,Regular,6,784.7
80571942,Mohammed Magar,9/1/2023,Regular,10,980.64
19375332,Udarsh Rao,7/1/2024,Regular,20,1556.48
8739903,Yamini Bir,7/7/2023,Regular,9,1689.59
55472026,Urishilla Bhatnagar,8/28/2023,New,2,730.33
19581959,Eesha Sahota,4/23/2023,Premium,5,1517.34
32585389,Abhimanyu Sachdeva,11/13/2023,Premium,3,1378.77
24308515,Thomas Walia,10/26/2023,Regular,20,1801.96
63025744,Eta Mander,10/2/2023,Regular,6,1112.65
89036169,Kashvi Chaudhuri,3/5/2024,Inactive,12,1133.25
1816969,Tejas Pillai,3/5/2024,Premium,2,1902.69
18256339,Dalbir Dora,11/4/2023,New,5,1719.33
87059497,Abeer Merchant,2/9/2024,Regular,5,1137.61
47577193,Chaaya Wable,2/5/2024,Premium,16,1578.87
95595403,Rushil Walia,3/6/2024,Regular,10,1368.49
57658033,Rajeshri Ramaswamy,11/10/2023,New,8,1281.84
4597433,Lipika Kumer,4/2/2024,Inactive,3,821.84
7923550,Amruta Grewal,9/2/2023,New,17,1813.79
21553672,Udyati Puri,4/19/2024,New,1,429.36
80499378,Ekta Chowdhury,9/17/2024,Inactive,3,759.03
16410155,Darika Barman,4/29/2023,Premium,8,601.32
52423524,Nihal Ravi,6/5/2023,Inactive,19,473.06
20834589,Parth Madan,7/15/2024,Inactive,8,740.07
70372270,Yadavi Garg,8/5/2023,New,15,1420.71
18082040,Jonathan Bir,4/3/2024,Regular,17,1098.59
24745800,Isaac Mutti,1/10/2024,Premium,3,1657.15
12698783,Jyoti Lata,10/6/2024,Inactive,8,1040.64
24821281,Onveer Kanda,6/4/2023,Regular,10,1004.08
17843667,Yauvani Purohit,3/20/2024,New,4,618.64
75137446,Oliver Bahl,3/30/2024,New,10,1290.79
43295656,Wyatt Bhasin,2/21/2024,Regular,4,1306.25
10663246,Madhav Chana,10/29/2023,Regular,12,1976.29
74038361,Vasatika Lanka,10/2/2023,New,15,236.72
56548063,Advay Baria,8/11/2024,New,20,537.48
58893807,Faris Sekhon,2/15/2024,Inactive,14,1163.42
1301661,Yashvi Parekh,12/26/2023,Inactive,8,623.8
72263318,Reyansh Sankar,6/23/2023,Inactive,8,1372.05
16484167,Hemal Bala,4/7/2023,New,19,1128.06
74694186,Nisha Jhaveri,9/14/2024,Inactive,3,1566.5
89472859,Ekaraj Dash,8/27/2023,Inactive,2,1181.99
21697638,Hredhaan Bhagat,6/13/2024,New,1,381.19
74231111,Jhalak Varty,10/5/2023,Premium,15,514.31
89523804,Girik Sangha,4/25/2024,Inactive,1,1054
22694456,Eesha Saha,3/20/2024,New,6,697.9
14940427,Sara Rajagopalan,6/1/2023,Premium,3,1992.36
81940825,Kamala Thaman,10/14/2023,New,4,1119.75
73392739,Chaitaly Kakar,3/17/2024,New,18,1378.5
52770036,Lopa Bobal,8/19/2024,New,14,1207.51
38902193,Yutika Sandhu,8/8/2024,New,6,1275.29
72287157,Ekbal Kaur,8/29/2023,New,20,1706.71
94179692,Faras Bahri,9/18/2024,New,3,1494.14
61851054,Bhavya Tiwari,6/11/2024,Regular,10,1154.65
1562083,Madhavi Mishra,1/11/2024,Premium,13,695.02
33671354,Veda Chhabra,9/26/2024,Inactive,12,1908.12
46023497,Baljiwan Nagi,5/15/2024,Premium,12,1856.92
83597876,Tanmayi Oak,12/21/2023,Premium,10,1646.68
52913011,Chaitaly Parekh,11/1/2023,Inactive,7,1952.94
81373608,Priya Rai,6/14/2023,Inactive,4,605.47
46885873,Wahab Luthra,9/19/2023,Premium,4,946.64
31831843,Aarini Bir,3/28/2023,Inactive,10,1284.27
85088479,Tanvi Magar,11/4/2024,Inactive,17,1636.63
97770901,Dhruv Krishna,4/5/2023,Inactive,11,1896.36
4055790,Noah Malhotra,11/14/2023,Regular,13,1178.81
84986716,Eta Hegde,4/21/2024,Regular,8,420.78
77085443,Prisha Nadkarni,3/15/2024,Regular,9,1742.63
10642655,Omaja Warrior,11/26/2023,Premium,1,726.89
35826539,Widisha Kapur,8/28/2024,New,6,1155.12
376144,Ira Chhabra,12/19/2023,Regular,13,1784.32
22054087,Peter Buch,1/5/2024,Inactive,18,1197.98
21481338,Rajata Upadhyay,11/17/2023,New,17,480.61
22851478,Vamakshi Bhardwaj,11/13/2023,Regular,14,1722.19
3002538,Sanya Sule,7/10/2024,Inactive,14,489.91
69339331,Zehaan Kapur,3/2/2024,Regular,5,1567.18
14991661,Logan Nigam,10/18/2023,New,18,1719.35
38613295,Sai Panchal,8/20/2023,New,17,544.45
51872499,Nakul Banerjee,4/11/2024,Premium,1,1234
8241122,Tristan Zachariah,9/30/2024,Inactive,12,833.32
97033691,Aarini Muni,8/14/2024,Premium,2,1268.05
69242672,Ranveer Sheth,4/19/2023,Regular,3,1490.73
41512861,Veer Kant,4/24/2024,Regular,11,696.12
3408982,Tripti Chakraborty,7/1/2023,Premium,5,656.97
42589311,Yadavi Uppal,11/29/2023,Regular,11,452.1
75732571,Garima Behl,4/20/2024,New,20,1981.72
39681023,Pranit Randhawa,9/4/2023,Premium,16,1084.73
94404245,Quincy Chauhan,5/14/2024,Inactive,5,564.03
97484394,Ayush Choudhry,4/5/2024,Inactive,4,669.01
66827191,Om Bhatia,11/19/2023,New,11,1808.42
50554007,Ekaja Pillai,4/4/2023,Premium,5,1597.14
65895091,Chaitaly Shere,11/11/2023,Inactive,8,1634.33
48002829,Daksh Mandal,1/25/2024,Inactive,17,754.33
57392064,Lavanya Jain,6/23/2024,Regular,4,1540.81
71688530,Umang Dash,3/18/2024,Regular,1,1541.22
89051578,Zinal Natarajan,9/6/2024,Premium,12,1185.5
78738569,Eiravati Sundaram,5/10/2023,Inactive,4,376.5
